2016-Oct-13 10:46:58.379344 [INFO]    System: Loading radio: demo_highest_8K.xml
2016-Oct-13 16:36:58.637520 [FATAL]   System: Error loading radio: Could not open file hd4hi.ts for reading.
2016-Oct-17 11:09:24.783124 [INFO]    System: Loading radio: test-tcd.xml
2016-Oct-17 11:09:24.898653 [INFO]    XmlParser: Parsed controller: forgecontroller
2016-Oct-17 11:09:24.898744 [INFO]    XmlParser: Parsed engine: phyengine1
2016-Oct-17 11:09:24.898808 [INFO]    XmlParser: Parsed component: filerawreader1
2016-Oct-17 11:09:24.898877 [INFO]    XmlParser: Parsed engine: phyengine2
2016-Oct-17 11:09:24.898932 [INFO]    XmlParser: Parsed component: dvbt1scrambler1
2016-Oct-17 11:09:24.898952 [INFO]    XmlParser: Parsed engine: phyengine3
2016-Oct-17 11:09:24.899367 [INFO]    XmlParser: Parsed component: dvbt1rsencoder1
2016-Oct-17 11:09:24.899448 [INFO]    XmlParser: Parsed engine: phyengine4
2016-Oct-17 11:09:24.899500 [INFO]    XmlParser: Parsed component: dvbt1convinterleaver1
2016-Oct-17 11:09:24.899557 [INFO]    XmlParser: Parsed engine: phyengine5
2016-Oct-17 11:09:24.899707 [INFO]    XmlParser: Parsed component: dvbt1convencoder1
2016-Oct-17 11:09:24.899772 [INFO]    XmlParser: Parsed engine: phyengine6
2016-Oct-17 11:09:24.899823 [INFO]    XmlParser: Parsed component: dvbt1puncturer1
2016-Oct-17 11:09:24.899880 [INFO]    XmlParser: Parsed engine: phyengine7
2016-Oct-17 11:09:24.899935 [INFO]    XmlParser: Parsed component: dvbt1bitinterleaver1
2016-Oct-17 11:09:24.899992 [INFO]    XmlParser: Parsed engine: phyengine8
2016-Oct-17 11:09:24.900042 [INFO]    XmlParser: Parsed component: dvbt1symbolinterleaver1
2016-Oct-17 11:09:24.900121 [INFO]    XmlParser: Parsed engine: phyengine9
2016-Oct-17 11:09:24.900171 [INFO]    XmlParser: Parsed component: dvbt1mapper1
2016-Oct-17 11:09:24.900236 [INFO]    XmlParser: Parsed engine: phyengine10
2016-Oct-17 11:09:24.900287 [INFO]    XmlParser: Parsed component: dvbt1framer1
2016-Oct-17 11:09:24.900351 [INFO]    XmlParser: Parsed engine: phyengine11
2016-Oct-17 11:09:24.900401 [INFO]    XmlParser: Parsed component: dvbt1ofdmmod1
2016-Oct-17 11:09:24.900461 [INFO]    XmlParser: Parsed engine: phyengine12
2016-Oct-17 11:09:24.900509 [INFO]    XmlParser: Parsed component: dvbt1interpolator1
2016-Oct-17 11:09:24.900567 [INFO]    XmlParser: Parsed engine: phyengine13
2016-Oct-17 11:09:24.900616 [INFO]    XmlParser: Parsed component: dvbt1filter1
2016-Oct-17 11:09:24.900676 [INFO]    XmlParser: Parsed engine: phyengine14
2016-Oct-17 11:09:24.900724 [INFO]    XmlParser: Parsed component: usrptx1
2016-Oct-17 11:09:24.900794 [INFO]    XmlParser: Parsed link: filerawreader1 . output1 -> dvbt1scrambler1 . input1
2016-Oct-17 11:09:24.900847 [INFO]    XmlParser: Parsed link: dvbt1scrambler1 . output1 -> dvbt1rsencoder1 . input1
2016-Oct-17 11:09:24.900901 [INFO]    XmlParser: Parsed link: dvbt1rsencoder1 . output1 -> dvbt1convinterleaver1 . input1
2016-Oct-17 11:09:24.900954 [INFO]    XmlParser: Parsed link: dvbt1convinterleaver1 . output1 -> dvbt1convencoder1 . input1
2016-Oct-17 11:09:24.901004 [INFO]    XmlParser: Parsed link: dvbt1convencoder1 . output1 -> dvbt1puncturer1 . input1
2016-Oct-17 11:09:24.901055 [INFO]    XmlParser: Parsed link: dvbt1puncturer1 . output1 -> dvbt1bitinterleaver1 . input1
2016-Oct-17 11:09:24.901105 [INFO]    XmlParser: Parsed link: dvbt1bitinterleaver1 . output1 -> dvbt1symbolinterleaver1 . input1
2016-Oct-17 11:09:24.901195 [INFO]    XmlParser: Parsed link: dvbt1symbolinterleaver1 . output1 -> dvbt1mapper1 . input1
2016-Oct-17 11:09:24.901245 [INFO]    XmlParser: Parsed link: dvbt1mapper1 . output1 -> dvbt1framer1 . input1
2016-Oct-17 11:09:24.901297 [INFO]    XmlParser: Parsed link: dvbt1framer1 . output1 -> dvbt1ofdmmod1 . input1
2016-Oct-17 11:09:24.901347 [INFO]    XmlParser: Parsed link: dvbt1ofdmmod1 . output1 -> dvbt1interpolator1 . input1
2016-Oct-17 11:09:24.901397 [INFO]    XmlParser: Parsed link: dvbt1interpolator1 . output1 -> dvbt1filter1 . input1
2016-Oct-17 11:09:24.901447 [INFO]    XmlParser: Parsed link: dvbt1filter1 . output1 -> usrptx1 . input1
2016-Oct-17 11:09:25.160893 [FATAL]   filerawreader1: Could not open file hd4hi.ts for reading.
2016-Oct-17 11:09:25.189638 [FATAL]   System: Error loading radio: Could not open file hd4hi.ts for reading.
2016-Oct-17 11:22:17.061633 [INFO]    System: Loading radio: test-tcd.xml
2016-Oct-17 11:22:17.062143 [INFO]    XmlParser: Parsed controller: forgecontroller
2016-Oct-17 11:22:17.062224 [INFO]    XmlParser: Parsed engine: phyengine1
2016-Oct-17 11:22:17.062414 [INFO]    XmlParser: Parsed component: filerawreader1
2016-Oct-17 11:22:17.062586 [INFO]    XmlParser: Parsed engine: phyengine2
2016-Oct-17 11:22:17.062640 [INFO]    XmlParser: Parsed component: dvbt1scrambler1
2016-Oct-17 11:22:17.062698 [INFO]    XmlParser: Parsed engine: phyengine3
2016-Oct-17 11:22:17.062744 [INFO]    XmlParser: Parsed component: dvbt1rsencoder1
2016-Oct-17 11:22:17.062796 [INFO]    XmlParser: Parsed engine: phyengine4
2016-Oct-17 11:22:17.062842 [INFO]    XmlParser: Parsed component: dvbt1convinterleaver1
2016-Oct-17 11:22:17.062894 [INFO]    XmlParser: Parsed engine: phyengine5
2016-Oct-17 11:22:17.062939 [INFO]    XmlParser: Parsed component: dvbt1convencoder1
2016-Oct-17 11:22:17.062992 [INFO]    XmlParser: Parsed engine: phyengine6
2016-Oct-17 11:22:17.067606 [INFO]    XmlParser: Parsed component: dvbt1puncturer1
2016-Oct-17 11:22:17.067831 [INFO]    XmlParser: Parsed engine: phyengine7
2016-Oct-17 11:22:17.067896 [INFO]    XmlParser: Parsed component: dvbt1bitinterleaver1
2016-Oct-17 11:22:17.068714 [INFO]    XmlParser: Parsed engine: phyengine8
2016-Oct-17 11:22:17.068776 [INFO]    XmlParser: Parsed component: dvbt1symbolinterleaver1
2016-Oct-17 11:22:17.068836 [INFO]    XmlParser: Parsed engine: phyengine9
2016-Oct-17 11:22:17.068883 [INFO]    XmlParser: Parsed component: dvbt1mapper1
2016-Oct-17 11:22:17.068948 [INFO]    XmlParser: Parsed engine: phyengine10
2016-Oct-17 11:22:17.068997 [INFO]    XmlParser: Parsed component: dvbt1framer1
2016-Oct-17 11:22:17.069059 [INFO]    XmlParser: Parsed engine: phyengine11
2016-Oct-17 11:22:17.069107 [INFO]    XmlParser: Parsed component: dvbt1ofdmmod1
2016-Oct-17 11:22:17.069164 [INFO]    XmlParser: Parsed engine: phyengine12
2016-Oct-17 11:22:17.069221 [INFO]    XmlParser: Parsed component: dvbt1interpolator1
2016-Oct-17 11:22:17.069288 [INFO]    XmlParser: Parsed engine: phyengine13
2016-Oct-17 11:22:17.069333 [INFO]    XmlParser: Parsed component: dvbt1filter1
2016-Oct-17 11:22:17.069389 [INFO]    XmlParser: Parsed engine: phyengine14
2016-Oct-17 11:22:17.069435 [INFO]    XmlParser: Parsed component: usrptx1
2016-Oct-17 11:22:17.069501 [INFO]    XmlParser: Parsed link: filerawreader1 . output1 -> dvbt1scrambler1 . input1
2016-Oct-17 11:22:17.069551 [INFO]    XmlParser: Parsed link: dvbt1scrambler1 . output1 -> dvbt1rsencoder1 . input1
2016-Oct-17 11:22:17.069602 [INFO]    XmlParser: Parsed link: dvbt1rsencoder1 . output1 -> dvbt1convinterleaver1 . input1
2016-Oct-17 11:22:17.069651 [INFO]    XmlParser: Parsed link: dvbt1convinterleaver1 . output1 -> dvbt1convencoder1 . input1
2016-Oct-17 11:22:17.069698 [INFO]    XmlParser: Parsed link: dvbt1convencoder1 . output1 -> dvbt1puncturer1 . input1
2016-Oct-17 11:22:17.069747 [INFO]    XmlParser: Parsed link: dvbt1puncturer1 . output1 -> dvbt1bitinterleaver1 . input1
2016-Oct-17 11:22:17.069794 [INFO]    XmlParser: Parsed link: dvbt1bitinterleaver1 . output1 -> dvbt1symbolinterleaver1 . input1
2016-Oct-17 11:22:17.069841 [INFO]    XmlParser: Parsed link: dvbt1symbolinterleaver1 . output1 -> dvbt1mapper1 . input1
2016-Oct-17 11:22:17.069888 [INFO]    XmlParser: Parsed link: dvbt1mapper1 . output1 -> dvbt1framer1 . input1
2016-Oct-17 11:22:17.069936 [INFO]    XmlParser: Parsed link: dvbt1framer1 . output1 -> dvbt1ofdmmod1 . input1
2016-Oct-17 11:22:17.069984 [INFO]    XmlParser: Parsed link: dvbt1ofdmmod1 . output1 -> dvbt1interpolator1 . input1
2016-Oct-17 11:22:17.070042 [INFO]    XmlParser: Parsed link: dvbt1interpolator1 . output1 -> dvbt1filter1 . input1
2016-Oct-17 11:22:17.070101 [INFO]    XmlParser: Parsed link: dvbt1filter1 . output1 -> usrptx1 . input1
2016-Oct-17 11:22:17.086626 [FATAL]   filerawreader1: Could not open file hd4hi.ts for reading.
2016-Oct-17 11:22:17.087032 [FATAL]   System: Error loading radio: Could not open file hd4hi.ts for reading.
2016-Oct-17 14:51:52.918864 [INFO]    System: Loading radio: demo_typical_8K.xml
2016-Oct-17 14:51:53.036740 [INFO]    XmlParser: Parsed engine: phyengine1
2016-Oct-17 14:51:53.036815 [INFO]    XmlParser: Parsed component: filerawreader1
2016-Oct-17 14:51:53.036882 [INFO]    XmlParser: Parsed engine: phyengine2
2016-Oct-17 14:51:53.036934 [INFO]    XmlParser: Parsed component: dvbt1scrambler1
2016-Oct-17 14:51:53.036994 [INFO]    XmlParser: Parsed engine: phyengine3
2016-Oct-17 14:51:53.037045 [INFO]    XmlParser: Parsed component: dvbt1rsencoder1
2016-Oct-17 14:51:53.037103 [INFO]    XmlParser: Parsed engine: phyengine4
2016-Oct-17 14:51:53.037154 [INFO]    XmlParser: Parsed component: dvbt1convinterleaver1
2016-Oct-17 14:51:53.037212 [INFO]    XmlParser: Parsed engine: phyengine5
2016-Oct-17 14:51:53.037262 [INFO]    XmlParser: Parsed component: dvbt1convencoder1
2016-Oct-17 14:51:53.037363 [INFO]    XmlParser: Parsed engine: phyengine6
2016-Oct-17 14:51:53.037413 [INFO]    XmlParser: Parsed component: dvbt1puncturer1
2016-Oct-17 14:51:53.037470 [INFO]    XmlParser: Parsed engine: phyengine7
2016-Oct-17 14:51:53.037522 [INFO]    XmlParser: Parsed component: dvbt1bitinterleaver1
2016-Oct-17 14:51:53.037592 [INFO]    XmlParser: Parsed engine: phyengine8
2016-Oct-17 14:51:53.037647 [INFO]    XmlParser: Parsed component: dvbt1symbolinterleaver1
2016-Oct-17 14:51:53.037704 [INFO]    XmlParser: Parsed engine: phyengine9
2016-Oct-17 14:51:53.037752 [INFO]    XmlParser: Parsed component: dvbt1mapper1
2016-Oct-17 14:51:53.037818 [INFO]    XmlParser: Parsed engine: phyengine10
2016-Oct-17 14:51:53.037869 [INFO]    XmlParser: Parsed component: dvbt1framer1
2016-Oct-17 14:51:53.037950 [INFO]    XmlParser: Parsed engine: phyengine11
2016-Oct-17 14:51:53.038028 [INFO]    XmlParser: Parsed component: dvbt1ofdmmod1
2016-Oct-17 14:51:53.038141 [INFO]    XmlParser: Parsed engine: phyengine12
2016-Oct-17 14:51:53.038243 [INFO]    XmlParser: Parsed component: dvbt1interpolator1
2016-Oct-17 14:51:53.038786 [INFO]    XmlParser: Parsed engine: phyengine13
2016-Oct-17 14:51:53.038856 [INFO]    XmlParser: Parsed component: dvbt1filter1
2016-Oct-17 14:51:53.038919 [INFO]    XmlParser: Parsed engine: phyengine14
2016-Oct-17 14:51:53.038969 [INFO]    XmlParser: Parsed component: usrptx1
2016-Oct-17 14:51:53.039043 [INFO]    XmlParser: Parsed link: filerawreader1 . output1 -> dvbt1scrambler1 . input1
2016-Oct-17 14:51:53.039097 [INFO]    XmlParser: Parsed link: dvbt1scrambler1 . output1 -> dvbt1rsencoder1 . input1
2016-Oct-17 14:51:53.039152 [INFO]    XmlParser: Parsed link: dvbt1rsencoder1 . output1 -> dvbt1convinterleaver1 . input1
2016-Oct-17 14:51:53.039205 [INFO]    XmlParser: Parsed link: dvbt1convinterleaver1 . output1 -> dvbt1convencoder1 . input1
2016-Oct-17 14:51:53.039256 [INFO]    XmlParser: Parsed link: dvbt1convencoder1 . output1 -> dvbt1puncturer1 . input1
2016-Oct-17 14:51:53.039307 [INFO]    XmlParser: Parsed link: dvbt1puncturer1 . output1 -> dvbt1bitinterleaver1 . input1
2016-Oct-17 14:51:53.039344 [INFO]    XmlParser: Parsed link: dvbt1bitinterleaver1 . output1 -> dvbt1symbolinterleaver1 . input1
2016-Oct-17 14:51:53.039385 [INFO]    XmlParser: Parsed link: dvbt1symbolinterleaver1 . output1 -> dvbt1mapper1 . input1
2016-Oct-17 14:51:53.039449 [INFO]    XmlParser: Parsed link: dvbt1mapper1 . output1 -> dvbt1framer1 . input1
2016-Oct-17 14:51:53.039489 [INFO]    XmlParser: Parsed link: dvbt1framer1 . output1 -> dvbt1ofdmmod1 . input1
2016-Oct-17 14:51:53.039525 [INFO]    XmlParser: Parsed link: dvbt1ofdmmod1 . output1 -> dvbt1interpolator1 . input1
2016-Oct-17 14:51:53.039561 [INFO]    XmlParser: Parsed link: dvbt1interpolator1 . output1 -> dvbt1filter1 . input1
2016-Oct-17 14:51:53.039596 [INFO]    XmlParser: Parsed link: dvbt1filter1 . output1 -> usrptx1 . input1
2016-Oct-17 14:51:53.238494 [FATAL]   filerawreader1: Could not open file hd3typ.ts for reading.
2016-Oct-17 14:51:53.252278 [FATAL]   System: Error loading radio: Could not open file hd3typ.ts for reading.
2016-Oct-17 14:52:20.136490 [INFO]    System: Loading radio: test-tcd.xml
2016-Oct-17 14:52:20.159721 [INFO]    XmlParser: Parsed controller: forgecontroller
2016-Oct-17 14:52:20.159793 [INFO]    XmlParser: Parsed engine: phyengine1
2016-Oct-17 14:52:20.159849 [INFO]    XmlParser: Parsed component: filerawreader1
2016-Oct-17 14:52:20.159964 [INFO]    XmlParser: Parsed engine: phyengine2
2016-Oct-17 14:52:20.160014 [INFO]    XmlParser: Parsed component: dvbt1scrambler1
2016-Oct-17 14:52:20.160084 [INFO]    XmlParser: Parsed engine: phyengine3
2016-Oct-17 14:52:20.160143 [INFO]    XmlParser: Parsed component: dvbt1rsencoder1
2016-Oct-17 14:52:20.160198 [INFO]    XmlParser: Parsed engine: phyengine4
2016-Oct-17 14:52:20.160246 [INFO]    XmlParser: Parsed component: dvbt1convinterleaver1
2016-Oct-17 14:52:20.160300 [INFO]    XmlParser: Parsed engine: phyengine5
2016-Oct-17 14:52:20.160348 [INFO]    XmlParser: Parsed component: dvbt1convencoder1
2016-Oct-17 14:52:20.160403 [INFO]    XmlParser: Parsed engine: phyengine6
2016-Oct-17 14:52:20.160451 [INFO]    XmlParser: Parsed component: dvbt1puncturer1
2016-Oct-17 14:52:20.160506 [INFO]    XmlParser: Parsed engine: phyengine7
2016-Oct-17 14:52:20.160558 [INFO]    XmlParser: Parsed component: dvbt1bitinterleaver1
2016-Oct-17 14:52:20.160614 [INFO]    XmlParser: Parsed engine: phyengine8
2016-Oct-17 14:52:20.160661 [INFO]    XmlParser: Parsed component: dvbt1symbolinterleaver1
2016-Oct-17 14:52:20.160714 [INFO]    XmlParser: Parsed engine: phyengine9
2016-Oct-17 14:52:20.160762 [INFO]    XmlParser: Parsed component: dvbt1mapper1
2016-Oct-17 14:52:20.160825 [INFO]    XmlParser: Parsed engine: phyengine10
2016-Oct-17 14:52:20.160875 [INFO]    XmlParser: Parsed component: dvbt1framer1
2016-Oct-17 14:52:20.160938 [INFO]    XmlParser: Parsed engine: phyengine11
2016-Oct-17 14:52:20.160989 [INFO]    XmlParser: Parsed component: dvbt1ofdmmod1
2016-Oct-17 14:52:20.161047 [INFO]    XmlParser: Parsed engine: phyengine12
2016-Oct-17 14:52:20.161108 [INFO]    XmlParser: Parsed component: dvbt1interpolator1
2016-Oct-17 14:52:20.161176 [INFO]    XmlParser: Parsed engine: phyengine13
2016-Oct-17 14:52:20.161223 [INFO]    XmlParser: Parsed component: dvbt1filter1
2016-Oct-17 14:52:20.161282 [INFO]    XmlParser: Parsed engine: phyengine14
2016-Oct-17 14:52:20.161330 [INFO]    XmlParser: Parsed component: usrptx1
2016-Oct-17 14:52:20.161398 [INFO]    XmlParser: Parsed link: filerawreader1 . output1 -> dvbt1scrambler1 . input1
2016-Oct-17 14:52:20.161451 [INFO]    XmlParser: Parsed link: dvbt1scrambler1 . output1 -> dvbt1rsencoder1 . input1
2016-Oct-17 14:52:20.161504 [INFO]    XmlParser: Parsed link: dvbt1rsencoder1 . output1 -> dvbt1convinterleaver1 . input1
2016-Oct-17 14:52:20.161556 [INFO]    XmlParser: Parsed link: dvbt1convinterleaver1 . output1 -> dvbt1convencoder1 . input1
2016-Oct-17 14:52:20.161605 [INFO]    XmlParser: Parsed link: dvbt1convencoder1 . output1 -> dvbt1puncturer1 . input1
2016-Oct-17 14:52:20.161657 [INFO]    XmlParser: Parsed link: dvbt1puncturer1 . output1 -> dvbt1bitinterleaver1 . input1
2016-Oct-17 14:52:20.161706 [INFO]    XmlParser: Parsed link: dvbt1bitinterleaver1 . output1 -> dvbt1symbolinterleaver1 . input1
2016-Oct-17 14:52:20.161756 [INFO]    XmlParser: Parsed link: dvbt1symbolinterleaver1 . output1 -> dvbt1mapper1 . input1
2016-Oct-17 14:52:20.161805 [INFO]    XmlParser: Parsed link: dvbt1mapper1 . output1 -> dvbt1framer1 . input1
2016-Oct-17 14:52:20.161856 [INFO]    XmlParser: Parsed link: dvbt1framer1 . output1 -> dvbt1ofdmmod1 . input1
2016-Oct-17 14:52:20.161906 [INFO]    XmlParser: Parsed link: dvbt1ofdmmod1 . output1 -> dvbt1interpolator1 . input1
2016-Oct-17 14:52:20.161955 [INFO]    XmlParser: Parsed link: dvbt1interpolator1 . output1 -> dvbt1filter1 . input1
2016-Oct-17 14:52:20.162004 [INFO]    XmlParser: Parsed link: dvbt1filter1 . output1 -> usrptx1 . input1
2016-Oct-17 14:52:20.272466 [FATAL]   filerawreader1: Could not open file hd4hi.ts for reading.
2016-Oct-17 14:52:20.273217 [FATAL]   System: Error loading radio: Could not open file hd4hi.ts for reading.
2016-Oct-17 15:08:04.514413 [INFO]    System: Loading radio: demo_typical_8K.xml
2016-Oct-17 15:08:04.569294 [INFO]    XmlParser: Parsed controller: forgecontroller
2016-Oct-17 15:08:04.569368 [INFO]    XmlParser: Parsed engine: phyengine1
2016-Oct-17 15:08:04.569429 [INFO]    XmlParser: Parsed component: filerawreader1
2016-Oct-17 15:08:04.569497 [INFO]    XmlParser: Parsed engine: phyengine2
2016-Oct-17 15:08:04.569553 [INFO]    XmlParser: Parsed component: dvbt1scrambler1
2016-Oct-17 15:08:04.569618 [INFO]    XmlParser: Parsed engine: phyengine3
2016-Oct-17 15:08:04.569673 [INFO]    XmlParser: Parsed component: dvbt1rsencoder1
2016-Oct-17 15:08:04.569735 [INFO]    XmlParser: Parsed engine: phyengine4
2016-Oct-17 15:08:04.569791 [INFO]    XmlParser: Parsed component: dvbt1convinterleaver1
2016-Oct-17 15:08:04.569835 [INFO]    XmlParser: Parsed engine: phyengine5
2016-Oct-17 15:08:04.569873 [INFO]    XmlParser: Parsed component: dvbt1convencoder1
2016-Oct-17 15:08:04.569921 [INFO]    XmlParser: Parsed engine: phyengine6
2016-Oct-17 15:08:04.569958 [INFO]    XmlParser: Parsed component: dvbt1puncturer1
2016-Oct-17 15:08:04.570003 [INFO]    XmlParser: Parsed engine: phyengine7
2016-Oct-17 15:08:04.570041 [INFO]    XmlParser: Parsed component: dvbt1bitinterleaver1
2016-Oct-17 15:08:04.570086 [INFO]    XmlParser: Parsed engine: phyengine8
2016-Oct-17 15:08:04.570123 [INFO]    XmlParser: Parsed component: dvbt1symbolinterleaver1
2016-Oct-17 15:08:04.570166 [INFO]    XmlParser: Parsed engine: phyengine9
2016-Oct-17 15:08:04.570183 [INFO]    XmlParser: Parsed component: dvbt1mapper1
2016-Oct-17 15:08:04.570258 [INFO]    XmlParser: Parsed engine: phyengine10
2016-Oct-17 15:08:04.570276 [INFO]    XmlParser: Parsed component: dvbt1framer1
2016-Oct-17 15:08:04.570343 [INFO]    XmlParser: Parsed engine: phyengine11
2016-Oct-17 15:08:04.570380 [INFO]    XmlParser: Parsed component: dvbt1ofdmmod1
2016-Oct-17 15:08:04.570427 [INFO]    XmlParser: Parsed engine: phyengine12
2016-Oct-17 15:08:04.570463 [INFO]    XmlParser: Parsed component: dvbt1interpolator1
2016-Oct-17 15:08:04.570509 [INFO]    XmlParser: Parsed engine: phyengine13
2016-Oct-17 15:08:04.570545 [INFO]    XmlParser: Parsed component: dvbt1filter1
2016-Oct-17 15:08:04.570591 [INFO]    XmlParser: Parsed engine: phyengine14
2016-Oct-17 15:08:04.570627 [INFO]    XmlParser: Parsed component: usrptx1
2016-Oct-17 15:08:04.570703 [INFO]    XmlParser: Parsed link: filerawreader1 . output1 -> dvbt1scrambler1 . input1
2016-Oct-17 15:08:04.570744 [INFO]    XmlParser: Parsed link: dvbt1scrambler1 . output1 -> dvbt1rsencoder1 . input1
2016-Oct-17 15:08:04.570784 [INFO]    XmlParser: Parsed link: dvbt1rsencoder1 . output1 -> dvbt1convinterleaver1 . input1
2016-Oct-17 15:08:04.570824 [INFO]    XmlParser: Parsed link: dvbt1convinterleaver1 . output1 -> dvbt1convencoder1 . input1
2016-Oct-17 15:08:04.570900 [INFO]    XmlParser: Parsed link: dvbt1convencoder1 . output1 -> dvbt1puncturer1 . input1
2016-Oct-17 15:08:04.570939 [INFO]    XmlParser: Parsed link: dvbt1puncturer1 . output1 -> dvbt1bitinterleaver1 . input1
2016-Oct-17 15:08:04.570977 [INFO]    XmlParser: Parsed link: dvbt1bitinterleaver1 . output1 -> dvbt1symbolinterleaver1 . input1
2016-Oct-17 15:08:04.571016 [INFO]    XmlParser: Parsed link: dvbt1symbolinterleaver1 . output1 -> dvbt1mapper1 . input1
2016-Oct-17 15:08:04.571053 [INFO]    XmlParser: Parsed link: dvbt1mapper1 . output1 -> dvbt1framer1 . input1
2016-Oct-17 15:08:04.571092 [INFO]    XmlParser: Parsed link: dvbt1framer1 . output1 -> dvbt1ofdmmod1 . input1
2016-Oct-17 15:08:04.571134 [INFO]    XmlParser: Parsed link: dvbt1ofdmmod1 . output1 -> dvbt1interpolator1 . input1
2016-Oct-17 15:08:04.571172 [INFO]    XmlParser: Parsed link: dvbt1interpolator1 . output1 -> dvbt1filter1 . input1
2016-Oct-17 15:08:04.571190 [INFO]    XmlParser: Parsed link: dvbt1filter1 . output1 -> usrptx1 . input1
2016-Oct-17 15:08:04.810936 [FATAL]   filerawreader1: Could not open file hd3typ.ts for reading.
2016-Oct-17 15:08:04.823523 [FATAL]   System: Error loading radio: Could not open file hd3typ.ts for reading.
2016-Oct-17 15:10:39.888761 [INFO]    System: Loading radio: demo_typical_8K.xml
2016-Oct-17 15:10:39.959803 [INFO]    XmlParser: Parsed controller: forgecontroller
2016-Oct-17 15:10:39.959852 [INFO]    XmlParser: Parsed engine: phyengine1
2016-Oct-17 15:10:39.959924 [INFO]    XmlParser: Parsed component: filerawreader1
2016-Oct-17 15:10:39.960001 [INFO]    XmlParser: Parsed engine: phyengine2
2016-Oct-17 15:10:39.960064 [INFO]    XmlParser: Parsed component: dvbt1scrambler1
2016-Oct-17 15:10:39.960184 [INFO]    XmlParser: Parsed engine: phyengine3
2016-Oct-17 15:10:39.960469 [INFO]    XmlParser: Parsed component: dvbt1rsencoder1
2016-Oct-17 15:10:39.960809 [INFO]    XmlParser: Parsed engine: phyengine4
2016-Oct-17 15:10:39.960995 [INFO]    XmlParser: Parsed component: dvbt1convinterleaver1
2016-Oct-17 15:10:39.961112 [INFO]    XmlParser: Parsed engine: phyengine5
2016-Oct-17 15:10:39.961175 [INFO]    XmlParser: Parsed component: dvbt1convencoder1
2016-Oct-17 15:10:39.961293 [INFO]    XmlParser: Parsed engine: phyengine6
2016-Oct-17 15:10:39.961394 [INFO]    XmlParser: Parsed component: dvbt1puncturer1
2016-Oct-17 15:10:39.961620 [INFO]    XmlParser: Parsed engine: phyengine7
2016-Oct-17 15:10:39.961753 [INFO]    XmlParser: Parsed component: dvbt1bitinterleaver1
2016-Oct-17 15:10:39.961871 [INFO]    XmlParser: Parsed engine: phyengine8
2016-Oct-17 15:10:39.961966 [INFO]    XmlParser: Parsed component: dvbt1symbolinterleaver1
2016-Oct-17 15:10:39.962057 [INFO]    XmlParser: Parsed engine: phyengine9
2016-Oct-17 15:10:39.962113 [INFO]    XmlParser: Parsed component: dvbt1mapper1
2016-Oct-17 15:10:39.962187 [INFO]    XmlParser: Parsed engine: phyengine10
2016-Oct-17 15:10:39.962245 [INFO]    XmlParser: Parsed component: dvbt1framer1
2016-Oct-17 15:10:39.962318 [INFO]    XmlParser: Parsed engine: phyengine11
2016-Oct-17 15:10:39.962375 [INFO]    XmlParser: Parsed component: dvbt1ofdmmod1
2016-Oct-17 15:10:39.962440 [INFO]    XmlParser: Parsed engine: phyengine12
2016-Oct-17 15:10:39.962497 [INFO]    XmlParser: Parsed component: dvbt1interpolator1
2016-Oct-17 15:10:39.962563 [INFO]    XmlParser: Parsed engine: phyengine13
2016-Oct-17 15:10:39.962619 [INFO]    XmlParser: Parsed component: dvbt1filter1
2016-Oct-17 15:10:39.962684 [INFO]    XmlParser: Parsed engine: phyengine14
2016-Oct-17 15:10:39.962746 [INFO]    XmlParser: Parsed component: usrptx1
2016-Oct-17 15:10:39.962827 [INFO]    XmlParser: Parsed link: filerawreader1 . output1 -> dvbt1scrambler1 . input1
2016-Oct-17 15:10:39.962914 [INFO]    XmlParser: Parsed link: dvbt1scrambler1 . output1 -> dvbt1rsencoder1 . input1
2016-Oct-17 15:10:39.962985 [INFO]    XmlParser: Parsed link: dvbt1rsencoder1 . output1 -> dvbt1convinterleaver1 . input1
2016-Oct-17 15:10:39.963044 [INFO]    XmlParser: Parsed link: dvbt1convinterleaver1 . output1 -> dvbt1convencoder1 . input1
2016-Oct-17 15:10:39.963100 [INFO]    XmlParser: Parsed link: dvbt1convencoder1 . output1 -> dvbt1puncturer1 . input1
2016-Oct-17 15:10:39.963157 [INFO]    XmlParser: Parsed link: dvbt1puncturer1 . output1 -> dvbt1bitinterleaver1 . input1
2016-Oct-17 15:10:39.963222 [INFO]    XmlParser: Parsed link: dvbt1bitinterleaver1 . output1 -> dvbt1symbolinterleaver1 . input1
2016-Oct-17 15:10:39.963277 [INFO]    XmlParser: Parsed link: dvbt1symbolinterleaver1 . output1 -> dvbt1mapper1 . input1
2016-Oct-17 15:10:39.963314 [INFO]    XmlParser: Parsed link: dvbt1mapper1 . output1 -> dvbt1framer1 . input1
2016-Oct-17 15:10:39.963353 [INFO]    XmlParser: Parsed link: dvbt1framer1 . output1 -> dvbt1ofdmmod1 . input1
2016-Oct-17 15:10:39.963397 [INFO]    XmlParser: Parsed link: dvbt1ofdmmod1 . output1 -> dvbt1interpolator1 . input1
2016-Oct-17 15:10:39.963434 [INFO]    XmlParser: Parsed link: dvbt1interpolator1 . output1 -> dvbt1filter1 . input1
2016-Oct-17 15:10:39.963471 [INFO]    XmlParser: Parsed link: dvbt1filter1 . output1 -> usrptx1 . input1
